id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m
20949683,23232529,15000.0,15000.0,15000.0, 36 months,9.17,478.19,B,B1,Chef Manager,1 year,OWN,55000.0,Source Verified,Jul-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=20949683,,credit_card,Credit card refinancing,088xx,NJ,21.58,0.0,Apr-2002,1.0,56.0,112.0,14.0,1.0,14193.0,72.4,25.0,w,8012.93,8012.93,8607.42,8607.42,6987.07,1620.35,0.0,0.0,0.0,Jan-2016,478.19,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,52062.0,,,,,,,,,,,,19600.0,,,
67999377,72858114,28000.0,28000.0,28000.0, 60 months,13.18,639.67,C,C3,Transportation  Coordinator,8 years,MORTGAGE,70000.0,Source Verified,Dec-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=67999377,,credit_card,Credit card refinancing,740xx,OK,19.08,0.0,Aug-2002,0.0,29.0,,10.0,0.0,17843.0,98.6,28.0,w,28000.0,28000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Feb-2016,0.0,30.0,1.0,JOINT,88000.0,21.37,0.0,0.0,154418.0,0.0,3.0,0.0,0.0,28.0,18822.0,40.6,0.0,2.0,8419.0,56.9,18100.0,2.0,2.0,0.0
4568368,5820705,20000.0,20000.0,20000.0, 36 months,6.03,608.72,A,A1,The Foundry Agency,< 1 year,MORTGAGE,90000.0,Source Verified,May-2013,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=4568368,  Borrower added on 04/25/13 > Pay off higher rate credit card balances.<br>,credit_card,Credit Card Refinance,300xx,GA,20.72,0.0,Feb-2000,0.0,,,21.0,0.0,39734.0,24.9,42.0,f,2406.08,2406.08,19476.88,19476.88,17593.92,1882.96,0.0,0.0,0.0,Jan-2016,608.72,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,250445.0,,,,,,,,,,,,159800.0,,,
62013205,66205945,3500.0,3500.0,3500.0, 36 months,7.89,109.5,A,A5,,,RENT,13000.0,Source Verified,Oct-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=62013205,,debt_consolidation,Debt consolidation,336xx,FL,23.69,0.0,Aug-2000,0.0,,,16.0,0.0,5422.0,19.4,38.0,w,3238.83,3238.83,326.97,326.97,261.17,65.8,0.0,0.0,0.0,Jan-2016,109.5,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,7665.0,,,,,,,,,,,,28000.0,,,
4566334,5818574,25000.0,25000.0,25000.0, 60 months,22.47,697.18,E,E5,Control Flow Inc,3 years,MORTGAGE,96500.0,Verified,May-2013,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=4566334,,credit_card,Card Payoff,773xx,TX,6.08,0.0,May-2003,0.0,,,12.0,0.0,8490.0,39.9,15.0,f,0.0,0.0,31131.4865535,31131.49,25000.0,6131.49,0.0,0.0,0.0,Jul-2014,22069.95,,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,14111.0,,,,,,,,,,,,21300.0,,,
2091115,2423726,6625.0,6625.0,6625.0, 36 months,11.14,217.34,B,B2,,10+ years,RENT,23000.0,Source Verified,Dec-2012,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=2091115,  Borrower added on 11/17/12 > This loan will be use for debt consolidation.<br><br> Borrower added on 11/17/12 > This loan will be use for debt consolidation<br>,debt_consolidation,debt consolidation,940xx,CA,26.71,0.0,Sep-1994,0.0,82.0,,14.0,0.0,12833.0,50.5,21.0,f,0.0,0.0,7823.96343556,7823.96,6625.0,1198.96,0.0,0.0,0.0,Dec-2015,217.06,,0.0,82.0,1.0,INDIVIDUAL,,,0.0,0.0,13493.0,,,,,,,,,,,,25400.0,,,
61489563,65608312,11100.0,11100.0,11100.0, 60 months,23.99,319.26,F,F3,Communication Specialist,3 years,RENT,37000.0,Verified,Oct-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=61489563,,debt_consolidation,Debt consolidation,481xx,MI,33.96,0.0,Sep-2005,0.0,,82.0,7.0,1.0,10066.0,99.7,22.0,f,10802.06,10802.06,942.99,942.99,297.94,645.05,0.0,0.0,0.0,Jan-2016,319.26,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,47.0,29565.0,,,,,,,,,,,,10100.0,,,
60416314,64393080,4500.0,4500.0,4500.0, 36 months,13.99,153.78,C,C4,Member Service Representative,9 years,RENT,37000.0,Verified,Sep-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=60416314,,debt_consolidation,Debt consolidation,900xx,CA,26.5,0.0,Nov-2003,0.0,75.0,,7.0,0.0,11586.0,70.6,21.0,f,4087.59,4087.59,611.62,611.62,412.41,199.21,0.0,0.0,0.0,Jan-2016,153.78,Feb-2016,0.0,75.0,1.0,INDIVIDUAL,,,0.0,0.0,18300.0,,,,,,,,,,,,16400.0,,,
64832596,69323320,14950.0,14950.0,14850.0, 60 months,20.99,404.37,E,E5,Underwriter,2 years,MORTGAGE,52000.0,Source Verified,Nov-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=64832596,,debt_consolidation,Debt consolidation,640xx,MO,28.25,0.0,Sep-2004,0.0,,,15.0,0.0,29221.0,84.7,28.0,f,14661.76,14563.69,834.89,829.31,288.24,546.65,0.0,0.0,0.0,Jan-2016,404.37,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,141978.0,,,,,,,,,,,,34500.0,,,
63909540,68340333,10000.0,10000.0,10000.0, 36 months,5.32,301.15,A,A1,Lab Support Supervisor,4 years,MORTGAGE,90000.0,Not Verified,Nov-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=63909540,,credit_card,Credit card refinancing,070xx,NJ,4.43,0.0,Mar-2000,0.0,69.0,,6.0,0.0,8593.0,25.6,15.0,f,9485.23,9485.23,599.34,599.34,514.77,84.57,0.0,0.0,0.0,Jan-2016,301.15,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,345218.0,,,,,,,,,,,,33600.0,,,
34883903,37567201,10000.0,10000.0,10000.0, 60 months,19.99,264.89,E,E3,Lab Technician,< 1 year,RENT,32000.0,Source Verified,Nov-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=34883903,,debt_consolidation,Debt consolidation,956xx,CA,10.5,0.0,Sep-2009,1.0,,,8.0,0.0,6288.0,74.0,18.0,w,0.0,0.0,11907.73,11907.73,10000.0,1907.73,0.0,0.0,0.0,Nov-2015,8966.15,,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,36839.0,,,,,,,,,,,,8500.0,,,
56027331,59689056,9925.0,9925.0,9925.0, 36 months,13.99,339.17,C,C4,,,RENT,27000.0,Not Verified,Jul-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=56027331,,credit_card,Credit card refinancing,070xx,NJ,30.52,0.0,Aug-1999,1.0,,,14.0,0.0,8137.0,40.5,27.0,w,8544.54,8544.54,2027.31,2027.31,1380.46,646.85,0.0,0.0,0.0,Jan-2016,339.17,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,46601.0,,,,,,,,,,,,20100.0,,,
12956102,14988295,4900.0,4900.0,4900.0, 36 months,15.61,171.33,C,C5,Teacher,10+ years,OWN,60000.0,Source Verified,Mar-2014,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12956102,"  Borrower added on 03/14/14 > I will be using this money to pay off some medical bills that I have been unable to pay.  I do have insurance, but the costs were so high and my insurance did not cover it all.  I am tired of the collection agencies calling me about them.<br>",medical,Medical expenses,302xx,GA,21.14,1.0,Jul-1993,0.0,11.0,45.0,14.0,1.0,1101.0,50.0,41.0,w,0.0,0.0,2569.95,2569.95,1769.41,800.54,0.0,0.0,0.0,Jun-2015,171.33,,1.0,,1.0,INDIVIDUAL,,,0.0,79.0,36436.0,,,,,,,,,,,,2200.0,,,
61320004,65438775,18000.0,18000.0,18000.0, 36 months,5.32,542.07,A,A1,Sr. Business Analyst,10+ years,MORTGAGE,88000.0,Not Verified,Oct-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=61320004,,credit_card,Credit card refinancing,308xx,GA,19.51,0.0,Feb-2001,0.0,,,13.0,0.0,15455.0,21.2,43.0,w,16607.03,16607.03,1620.89,1620.89,1392.97,227.92,0.0,0.0,0.0,Jan-2016,542.07,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,243929.0,,,,,,,,,,,,72900.0,,,
32078593,34681793,5000.0,5000.0,5000.0, 36 months,8.39,157.59,A,A5,operater,4 years,OWN,65000.0,Not Verified,Oct-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=32078593,,other,Other,779xx,TX,20.84,1.0,Mar-1996,1.0,21.0,,24.0,0.0,8901.0,27.3,58.0,w,3202.91,3202.91,2201.6,2201.6,1797.09,404.51,0.0,0.0,0.0,Dec-2015,157.59,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,80058.0,,,,,,,,,,,,32600.0,,,
66473394,71199184,2000.0,2000.0,2000.0, 36 months,16.99,71.3,D,D3,secretary,6 years,RENT,15000.0,Source Verified,Dec-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=66473394,,medical,Medical expenses,280xx,NC,23.84,0.0,Feb-2007,2.0,39.0,,9.0,0.0,4930.0,44.0,15.0,w,1957.02,1957.02,69.41,69.41,42.98,26.43,0.0,0.0,0.0,Jan-2016,71.3,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,5234.0,,,,,,,,,,,,11200.0,,,
28192194,30705315,18000.0,18000.0,17875.0, 36 months,10.99,589.22,B,B3,Programming Staff,10+ years,MORTGAGE,83000.0,Verified,Oct-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=28192194,,credit_card,Credit card refinancing,711xx,LA,25.26,1.0,Mar-1998,0.0,13.0,,21.0,0.0,13530.0,74.8,63.0,f,11209.72,11131.87,8838.3,8776.92,6790.28,2048.02,0.0,0.0,0.0,Jan-2016,589.22,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,176114.0,,,,,,,,,,,,18100.0,,,
4277453,5459852,10075.0,10075.0,10075.0, 60 months,15.88,244.37,C,C4,Peoples Trust Insurance,< 1 year,MORTGAGE,50000.0,Source Verified,Aug-2013,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=4277453,,home_improvement,Finish Home,337xx,FL,2.65,0.0,Dec-2000,0.0,54.0,,6.0,0.0,2754.0,36.7,11.0,f,6181.61,6181.61,7084.39,7084.39,3893.39,3191.0,0.0,0.0,0.0,Jan-2016,244.37,Feb-2016,0.0,73.0,1.0,INDIVIDUAL,,,0.0,0.0,2754.0,,,,,,,,,,,,7500.0,,,
29194365,31727571,34750.0,34750.0,34750.0, 60 months,17.57,874.32,D,D4,Custodial Laboroer,10+ years,RENT,85000.0,Verified,Oct-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=29194365,,debt_consolidation,Debt consolidation,070xx,NJ,24.44,1.0,Mar-2001,0.0,19.0,,20.0,0.0,10145.0,23.3,41.0,w,29115.97,29115.97,12379.66,12379.66,5634.03,6745.63,0.0,0.0,0.0,Jan-2016,1047.42,Feb-2016,0.0,45.0,1.0,INDIVIDUAL,,,0.0,0.0,51688.0,,,,,,,,,,,,43600.0,,,
51536315,54946031,2000.0,2000.0,2000.0, 36 months,15.61,69.93,D,D1,front desk agent,4 years,OWN,70000.0,Not Verified,Jun-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=51536315,,moving,Moving and relocation,283xx,NC,20.69,0.0,Oct-2008,2.0,,,17.0,0.0,22509.0,68.2,23.0,w,1680.35,1680.35,487.78,487.78,319.65,168.13,0.0,0.0,0.0,Jan-2016,69.93,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,161254.0,,,,,,,,,,,,33000.0,,,
41319291,44226062,20475.0,20475.0,20475.0, 60 months,22.99,577.09,F,F1,LPN,10+ years,MORTGAGE,51241.0,Source Verified,Feb-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=41319291,,debt_consolidation,Debt consolidation,563xx,MN,23.16,0.0,Sep-1994,1.0,,89.0,13.0,1.0,18394.0,79.3,30.0,w,18459.01,18459.01,5718.6,5718.6,2015.99,3702.61,0.0,0.0,0.0,Dec-2015,577.09,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,161506.0,,,,,,,,,,,,23200.0,,,
63220504,67572381,20700.0,20700.0,20700.0, 60 months,15.61,499.11,D,D1,Tax Compliance Rep 1,6 years,RENT,45000.0,Not Verified,Nov-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=63220504,,debt_consolidation,Debt consolidation,123xx,NY,22.03,0.0,Dec-2003,0.0,,,8.0,0.0,31490.0,78.3,16.0,w,20470.17,20470.17,561.93,561.93,229.83,332.1,0.0,0.0,0.0,Jan-2016,499.11,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,34244.0,,,,,,,,,,,,40200.0,,,
52758806,56178542,26900.0,26900.0,26875.0, 60 months,17.86,681.04,D,D5,Region Operations Manager,10+ years,OWN,70000.0,Source Verified,Jun-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=52758806,,debt_consolidation,Debt consolidation,894xx,NV,26.4,0.0,Jun-1996,1.0,29.0,74.0,11.0,1.0,11185.0,52.3,36.0,w,25152.01,25128.64,4248.97,4245.02,1747.99,2500.98,0.0,0.0,0.0,Jan-2016,870.46,Jan-2016,0.0,,1.0,INDIVIDUAL,,,0.0,759.0,65368.0,,,,,,,,,,,,21400.0,,,
8594754,10346891,16000.0,16000.0,16000.0, 60 months,15.1,381.48,C,C2,Laborer,6 years,RENT,60000.0,Source Verified,Nov-2013,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=8594754,  Borrower added on 10/24/13 > My loan is to get out of years and years of credit card debt. It's way over due! Getting this loan will free me from all the different interest rates and fees from all the credit cards.<br>,credit_card,New Beginning,606xx,IL,14.18,1.0,Oct-2003,0.0,21.0,,16.0,0.0,8716.0,56.6,30.0,f,0.0,0.0,5340.57,5340.57,2739.02,2601.55,0.0,0.0,0.0,Jan-2015,381.48,,0.0,26.0,1.0,INDIVIDUAL,,,0.0,197.0,72187.0,,,,,,,,,,,,15400.0,,,
46144671,49252395,9000.0,9000.0,9000.0, 36 months,12.29,300.18,C,C1,Teacher,10+ years,RENT,55942.0,Verified,Apr-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=46144671,,credit_card,Credit card refinancing,705xx,LA,32.2,1.0,Apr-1993,1.0,20.0,,16.0,0.0,14176.0,71.2,78.0,f,7275.07,7275.07,2419.69,2419.69,1724.93,694.76,0.0,0.0,0.0,Jan-2016,300.18,Jan-2016,0.0,77.0,1.0,INDIVIDUAL,,,0.0,0.0,62859.0,,,,,,,,,,,,22300.0,,,
53222346,56742077,25000.0,25000.0,25000.0, 36 months,13.33,846.33,C,C3,Ecommerce Manager,3 years,OWN,85000.0,Verified,Jul-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=53222346,,credit_card,Credit card refinancing,334xx,FL,27.37,0.0,Oct-2000,0.0,,,9.0,0.0,26552.0,77.4,14.0,f,21492.11,21492.11,5059.47,5059.47,3507.89,1551.58,0.0,0.0,0.0,Jan-2016,846.33,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,45174.0,,,,,,,,,,,,34300.0,,,
15340032,17412478,17000.0,17000.0,17000.0, 36 months,8.9,539.81,A,A5,Wildlife Conservation Officer,10+ years,RENT,63000.0,Source Verified,May-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15340032,,credit_card,Credit card refinancing,160xx,PA,15.2,0.0,Jul-1999,0.0,,,7.0,0.0,19625.0,71.9,9.0,w,8115.68,8115.68,10796.2,10796.2,8884.32,1911.88,0.0,0.0,0.0,Jan-2016,539.81,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,33338.0,,,,,,,,,,,,27300.0,,,
10099541,11951147,18000.0,18000.0,17950.0, 60 months,11.99,400.31,B,B3,Police Officer,10+ years,MORTGAGE,63000.0,Verified,Jan-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10099541,  Borrower added on 01/01/14 > The loan is being used to consolidate some credit card debt<br>,debt_consolidation,Debt Consolidation,560xx,MN,22.09,0.0,Jan-1994,0.0,44.0,,8.0,0.0,20279.0,45.4,31.0,f,12054.9,12021.41,9605.84,9579.15,5945.1,3660.74,0.0,0.0,0.0,Jan-2016,400.31,Feb-2016,0.0,44.0,1.0,INDIVIDUAL,,,0.0,0.0,29111.0,,,,,,,,,,,,44700.0,,,
20468829,22731575,4950.0,4950.0,4950.0, 36 months,15.61,173.08,D,D1,Branch Manager,7 years,MORTGAGE,121000.0,Not Verified,Jul-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=20468829,,other,Other,553xx,MN,14.95,0.0,Dec-1995,2.0,31.0,60.0,9.0,1.0,38.0,0.9,31.0,w,2761.51,2761.51,3115.44,3115.44,2188.49,926.95,0.0,0.0,0.0,Jan-2016,173.08,Feb-2016,0.0,31.0,1.0,INDIVIDUAL,,,0.0,0.0,42486.0,,,,,,,,,,,,4100.0,,,
5165685,6487920,15000.0,15000.0,15000.0, 36 months,8.9,476.3,A,A5,GE Healthcare,10+ years,MORTGAGE,82000.0,Not Verified,May-2013,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=5165685,,debt_consolidation,Debt Consolidation Loan,704xx,LA,4.95,0.0,Nov-1993,0.0,,,6.0,0.0,12345.0,59.6,23.0,f,1875.79,1875.79,15234.67,15234.67,13124.21,2110.46,0.0,0.0,0.0,Jan-2016,476.3,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,124049.0,,,,,,,,,,,,20700.0,,,
1298548,1543375,5000.0,5000.0,5000.0, 36 months,12.12,166.36,B,B3,New Economics for Women,5 years,RENT,60000.0,Verified,May-2012,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1298548,  Borrower added on 05/14/12 > Loan will be used to pay off a existing loan with another lender.<br>,debt_consolidation,Lending Club,900xx,CA,9.98,0.0,Jan-2007,2.0,,,13.0,0.0,3841.0,20.2,16.0,f,0.0,0.0,5669.64560182,5669.65,5000.0,669.65,0.0,0.0,0.0,Mar-2014,598.05,,0.0,,1.0,INDIVIDUAL,,,0.0,,,,,,,,,,,,,,,,,
39731222,42555013,9675.0,9675.0,9675.0, 36 months,11.99,321.31,B,B5,Part-time Instructor,4 years,RENT,27000.0,Source Verified,Jan-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39731222,,credit_card,Credit card refinancing,441xx,OH,22.09,0.0,Aug-2001,0.0,,,6.0,0.0,12636.0,66.5,9.0,f,7076.73,7076.73,3521.52,3521.52,2598.27,923.25,0.0,0.0,0.0,Dec-2015,321.31,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,12636.0,,,,,,,,,,,,19000.0,,,
552329,711722,7500.0,7500.0,7475.0, 36 months,13.61,254.92,C,C2,The Hartford,6 years,RENT,51000.0,Verified,Jul-2010,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=552329,,debt_consolidation,Debt Consolidation,333xx,FL,7.88,0.0,Nov-1987,0.0,44.0,79.0,10.0,1.0,9547.0,56.1,21.0,f,0.0,0.0,9171.95,9141.42,7500.0,1671.95,0.0,0.0,0.0,Aug-2013,278.4,,0.0,,1.0,INDIVIDUAL,,,0.0,,,,,,,,,,,,,,,,,
64078060,68508791,15600.0,15600.0,15600.0, 60 months,14.33,365.66,C,C5,Attendance/Health Secretary,9 years,RENT,45000.0,Verified,Nov-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=64078060,,debt_consolidation,Debt consolidation,921xx,CA,23.09,0.0,Nov-2001,1.0,,,11.0,0.0,5238.0,49.9,17.0,w,15239.12,15239.12,718.9,718.9,360.88,358.02,0.0,0.0,0.0,Jan-2016,365.66,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,36112.0,,,,,,,,,,,,10500.0,,,
47991175,51230931,13700.0,13700.0,13700.0, 36 months,16.99,488.38,D,D3,Responder,4 years,MORTGAGE,36000.0,Source Verified,May-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=47991175,,major_purchase,Major purchase,891xx,NV,21.47,0.0,May-2003,1.0,,,11.0,0.0,14698.0,68.0,14.0,w,11224.63,11224.63,3894.11,3894.11,2475.37,1418.74,0.0,0.0,0.0,Jan-2016,488.38,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,177535.0,,,,,,,,,,,,21600.0,,,
44006347,47023091,15000.0,15000.0,15000.0, 36 months,9.99,483.94,B,B3,Nurse manager,10+ years,MORTGAGE,96160.0,Not Verified,Mar-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=44006347,,debt_consolidation,Debt consolidation,337xx,FL,7.44,0.0,Nov-2002,2.0,,,11.0,0.0,17858.0,45.8,26.0,w,11658.69,11658.69,4347.14,4347.14,3341.31,1005.83,0.0,0.0,0.0,Dec-2015,483.94,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,200002.0,,,,,,,,,,,,39000.0,,,
59240361,63128117,25000.0,25000.0,25000.0, 36 months,5.32,752.87,A,A1,Executive Director,10+ years,MORTGAGE,105000.0,Not Verified,Aug-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=59240361,,credit_card,Credit card refinancing,029xx,RI,12.55,0.0,Jul-1997,0.0,,,11.0,0.0,24663.0,42.3,16.0,w,22414.72,22414.72,3004.09,3004.09,2585.28,418.81,0.0,0.0,0.0,Jan-2016,752.87,Jan-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,361765.0,,,,,,,,,,,,74600.0,,,
47717394,50956118,15000.0,15000.0,15000.0, 60 months,10.99,326.07,B,B4,Teacher,6 years,MORTGAGE,50000.0,Source Verified,May-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=47717394,,credit_card,Credit card refinancing,925xx,CA,17.85,0.0,Oct-2001,2.0,,,17.0,0.0,12819.0,50.5,27.0,w,13441.16,13441.16,2590.24,2590.24,1558.84,1031.4,0.0,0.0,0.0,Jan-2016,326.07,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,231265.0,,,,,,,,,,,,25400.0,,,
65484719,70071514,28000.0,28000.0,28000.0, 36 months,7.26,867.9,A,A4,Senior Advisor,10+ years,MORTGAGE,120000.0,Verified,Nov-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=65484719,,debt_consolidation,Debt consolidation,275xx,NC,23.4,0.0,Feb-1981,0.0,44.0,,16.0,0.0,22195.0,67.9,51.0,w,26598.77,26598.77,1724.51,1724.51,1401.23,323.28,0.0,0.0,0.0,Jan-2016,867.9,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,375661.0,,,,,,,,,,,,32700.0,,,
20668780,22941567,19950.0,19950.0,19950.0, 60 months,15.61,481.03,D,D1,Personal Assistant,4 years,MORTGAGE,50000.0,Source Verified,Jul-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=20668780,,debt_consolidation,Debt consolidation,666xx,KS,24.96,0.0,Aug-1997,0.0,,,13.0,0.0,29675.0,57.1,28.0,w,15489.74,15489.74,8658.54,8658.54,4460.26,4198.28,0.0,0.0,0.0,Jan-2016,481.03,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,72925.0,,,,,,,,,,,,52000.0,,,
58862620,62725346,4800.0,4800.0,4800.0, 36 months,9.17,153.02,B,B2,ed biller,10+ years,MORTGAGE,70000.0,Not Verified,Aug-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=58862620,,home_improvement,Home improvement,430xx,OH,28.18,0.0,Jul-1977,1.0,,,24.0,0.0,59861.0,54.8,47.0,w,4329.28,4329.28,609.63,609.63,470.72,138.91,0.0,0.0,0.0,Dec-2015,153.02,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,495.0,197684.0,,,,,,,,,,,,109300.0,,,
34332150,36995431,10000.0,10000.0,10000.0, 60 months,17.86,253.18,D,D5,,,OWN,37000.0,Verified,Nov-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=34332150,,other,Other,752xx,TX,36.59,0.0,Apr-1978,0.0,,,8.0,0.0,25151.0,82.5,13.0,w,8389.05,8389.05,3529.64,3529.64,1610.95,1918.69,0.0,0.0,0.0,Jan-2016,253.18,Feb-2016,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,30305.0,,,,,,,,,,,,30500.0,,,
28262787,30775957,14200.0,14200.0,14100.0, 36 months,8.39,447.54,A,A5,Manager,2 years,OWN,58000.0,Not Verified,Oct-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=28262787,,debt_consolidation,Debt consolidation,806xx,CO,12.25,1.0,May-1995,0.0,23.0,,5.0,0.0,6618.0,87.1,15.0,f,8712.55,8651.19,6713.1,6665.82,5487.45,1225.65,0.0,0.0,0.0,Jan-2016,447.54,Feb-2016,0.0,23.0,1.0,INDIVIDUAL,,,0.0,0.0,344164.0,,,,,,,,,,,,7600.0,,,
55471433,59073151,20800.0,20800.0,20800.0, 60 months,19.19,541.75,E,E3,Adminsitration,10+ years,RENT,72000.0,Verified,Jul-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=55471433,,debt_consolidation,Debt consolidation,227xx,VA,26.28,1.0,Oct-2003,2.0,10.0,,10.0,0.0,7575.0,21.6,39.0,w,19494.01,19494.01,3206.15,3206.15,1305.99,1900.16,0.0,0.0,0.0,Jan-2016,541.75,Feb-2016,0.0,26.0,1.0,INDIVIDUAL,,,0.0,0.0,78920.0,,,,,,,,,,,,35000.0,,,
24665769,27098681,24000.0,24000.0,24000.0, 36 months,7.12,742.37,A,A3,IT Architect & Systems Manager,2 years,RENT,90000.0,Source Verified,Aug-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=24665769,,debt_consolidation,Debt consolidation,112xx,NY,10.28,0.0,May-2001,1.0,,,14.0,0.0,19111.0,66.1,19.0,f,0.0,0.0,25897.15,25897.15,24000.0,1897.15,0.0,0.0,0.0,Dec-2015,14761.6,,0.0,,1.0,INDIVIDUAL,,,0.0,0.0,34973.0,,,,,,,,,,,,28900.0,,,
